timestamp,device_id,power_kw,energy_kwh,voltage_v,current_a,frequency_hz,irradiance_w_m2,panel_temperature_c,state
2025-06-25T05:15:00,solar-inv-001,0.0,895.744,228.5,0.0,50.012,0.0,17.9,standby
2025-06-25T05:30:00,solar-inv-001,0.004,895.745,231.8,0.02,50.031,0.0,17.1,standby
2025-06-25T05:45:00,solar-inv-001,0.297,895.82,228.0,1.3,50.009,54.1,20.5,on
2025-06-25T06:00:00,solar-inv-001,0.433,895.928,230.1,1.88,49.951,84.9,22.0,on
2025-06-25T06:15:00,solar-inv-001,0.941,896.163,231.5,4.06,49.993,188.0,26.8,on
2025-06-25T06:30:00,solar-inv-001,1.014,896.417,230.0,4.41,50.045,206.5,27.5,on
2025-06-25T06:45:00,solar-inv-001,1.545,896.803,229.4,6.73,49.991,310.3,31.4,on
2025-06-25T07:00:00,solar-inv-001,1.563,897.194,231.1,6.76,50.005,312.0,31.4,on
2025-06-25T07:15:00,solar-inv-001,1.728,897.626,227.7,7.59,50.016,335.1,31.2,on
2025-06-25T07:30:00,solar-inv-001,2.239,898.185,231.4,9.68,49.991,440.4,36.3,on
2025-06-25T07:45:00,solar-inv-001,2.253,898.749,229.6,9.81,49.987,450.9,37.8,on
2025-06-25T08:00:00,solar-inv-001,2.26,899.314,234.6,9.63,49.981,445.3,38.8,on
2025-06-25T08:15:00,solar-inv-001,0.415,899.417,229.0,1.81,49.979,87.3,31.1,on
2025-06-25T08:30:00,solar-inv-001,3.273,900.236,227.7,14.37,50.047,651.0,46.2,on
2025-06-25T08:45:00,solar-inv-001,2.811,900.938,228.5,12.3,49.979,553.7,41.9,on
2025-06-25T09:00:00,solar-inv-001,0.802,901.139,234.8,3.42,50.035,155.2,32.3,on
2025-06-25T09:15:00,solar-inv-001,4.089,902.161,229.8,17.79,49.979,813.8,53.1,on
2025-06-25T09:30:00,solar-inv-001,1.768,902.603,228.0,7.75,50.012,346.0,38.6,on
2025-06-25T09:45:00,solar-inv-001,3.271,903.421,230.4,14.2,50.008,640.0,49.0,on
2025-06-25T10:00:00,solar-inv-001,0.859,903.636,226.5,3.79,50.059,167.5,33.4,on
2025-06-25T10:15:00,solar-inv-001,4.722,904.816,229.5,20.58,50.009,936.3,57.6,on
2025-06-25T10:30:00,solar-inv-001,4.505,905.942,231.2,19.49,50.018,898.3,55.1,on
2025-06-25T10:45:00,solar-inv-001,3.649,906.855,228.4,15.98,49.992,724.2,50.2,on
2025-06-25T11:00:00,solar-inv-001,4.216,907.909,227.9,18.5,49.973,830.5,54.7,on
2025-06-25T11:15:00,solar-inv-001,4.728,909.091,227.9,20.75,49.993,939.6,57.4,on
2025-06-25T11:30:00,solar-inv-001,2.081,909.611,230.1,9.04,49.978,415.4,44.5,on
2025-06-25T11:45:00,solar-inv-001,4.031,910.619,229.1,17.59,49.984,796.2,53.7,on
2025-06-25T12:00:00,solar-inv-001,0.8,910.819,226.3,3.54,50.024,155.1,34.3,on
2025-06-25T12:15:00,solar-inv-001,2.297,911.393,230.2,9.98,50.005,457.5,45.6,on
2025-06-25T12:30:00,solar-inv-001,3.909,912.37,228.6,17.1,49.984,774.5,52.4,on
2025-06-25T12:45:00,solar-inv-001,3.846,913.332,231.2,16.63,50.001,754.2,51.8,on
2025-06-25T13:00:00,solar-inv-001,3.895,914.305,228.0,17.08,49.973,781.5,55.2,on
2025-06-25T13:15:00,solar-inv-001,5.542,915.691,232.7,23.82,49.991,1097.8,62.8,on
2025-06-25T13:30:00,solar-inv-001,0.887,915.913,232.8,3.81,49.962,173.9,35.2,on
2025-06-25T13:45:00,solar-inv-001,3.47,916.78,229.5,15.12,50.032,693.4,51.8,on
2025-06-25T14:00:00,solar-inv-001,3.384,917.626,231.3,14.63,49.991,675.6,48.5,on
2025-06-25T14:15:00,solar-inv-001,5.214,918.93,230.7,22.6,50.002,1033.5,60.3,on
2025-06-25T14:30:00,solar-inv-001,4.308,920.007,229.0,18.81,50.004,854.5,55.0,on
2025-06-25T14:45:00,solar-inv-001,1.534,920.39,227.5,6.74,49.99,296.4,35.8,on
2025-06-25T15:00:00,solar-inv-001,4.152,921.428,227.0,18.29,49.986,823.8,51.2,on
2025-06-25T15:15:00,solar-inv-001,4.712,922.606,229.4,20.54,49.982,933.0,54.4,on
2025-06-25T15:30:00,solar-inv-001,3.003,923.357,234.7,12.8,50.041,591.1,43.8,on
2025-06-25T15:45:00,solar-inv-001,1.49,923.729,231.7,6.43,49.994,292.8,33.1,on
2025-06-25T16:00:00,solar-inv-001,2.84,924.439,228.4,12.43,50.02,561.5,41.5,on
2025-06-25T16:15:00,solar-inv-001,2.943,925.175,230.7,12.76,49.988,587.6,42.7,on
2025-06-25T16:30:00,solar-inv-001,2.747,925.862,231.3,11.88,50.005,544.4,40.8,on
2025-06-25T16:45:00,solar-inv-001,3.152,926.65,227.1,13.88,49.968,631.6,41.7,on
2025-06-25T17:00:00,solar-inv-001,2.355,927.239,231.1,10.19,50.023,466.8,37.5,on
2025-06-25T17:15:00,solar-inv-001,2.022,927.744,227.2,8.9,50.013,400.4,34.2,on
2025-06-25T17:30:00,solar-inv-001,2.045,928.255,231.6,8.83,50.009,409.3,34.6,on
2025-06-25T17:45:00,solar-inv-001,1.938,928.74,228.6,8.48,49.999,386.0,30.9,on
2025-06-25T18:00:00,solar-inv-001,1.27,929.057,228.7,5.55,49.981,251.5,28.1,on
2025-06-25T18:15:00,solar-inv-001,0.59,929.205,234.3,2.52,49.975,120.7,21.9,on
2025-06-25T18:30:00,solar-inv-001,1.227,929.512,229.2,5.35,50.04,243.1,26.1,on
2025-06-25T18:45:00,solar-inv-001,0.586,929.658,234.0,2.5,50.003,119.6,22.2,on
2025-06-25T19:00:00,solar-inv-001,0.416,929.762,233.3,1.78,49.968,88.2,19.1,on
2025-06-25T19:15:00,solar-inv-001,0.254,929.826,230.9,1.1,49.96,50.9,17.5,on
2025-06-25T19:30:00,solar-inv-001,0.0,929.826,229.4,0.0,50.014,0.0,17.2,standby
2025-06-25T19:45:00,solar-inv-001,0.0,929.826,231.1,0.0,49.984,0.0,13.6,standby
2025-06-25T20:00:00,solar-inv-001,0.029,929.833,229.6,0.13,50.013,0.0,15.9,on
2025-06-25T20:15:00,solar-inv-001,0.0,929.833,228.9,0.0,49.986,0.0,15.1,standby
2025-06-25T20:30:00,solar-inv-001,0.002,929.833,230.4,0.01,49.986,0.0,12.2,standby
2025-06-25T20:45:00,solar-inv-001,0.024,929.839,228.9,0.1,50.018,0.0,15.3,on
2025-06-25T21:00:00,solar-inv-001,0.048,929.851,229.1,0.21,49.962,0.0,12.1,on
2025-06-25T21:15:00,solar-inv-001,0.042,929.862,229.7,0.18,50.01,0.0,12.7,on
2025-06-25T21:30:00,solar-inv-001,0.0,929.862,231.9,0.0,50.037,0.0,14.6,standby
2025-06-25T21:45:00,solar-inv-001,0.008,929.864,227.1,0.04,50.017,0.0,11.5,standby
2025-06-25T22:00:00,solar-inv-001,0.0,929.864,225.3,0.0,50.024,0.0,12.0,standby
2025-06-25T22:15:00,solar-inv-001,0.001,929.864,229.7,0.0,50.016,0.0,10.4,standby
2025-06-25T22:30:00,solar-inv-001,0.019,929.869,233.4,0.08,50.006,0.0,11.5,on
2025-06-25T22:45:00,solar-inv-001,0.0,929.869,229.4,0.0,49.957,0.0,10.7,standby
2025-06-25T23:00:00,solar-inv-001,0.014,929.872,230.5,0.06,49.992,0.0,11.4,on
2025-06-25T23:15:00,solar-inv-001,0.0,929.872,230.2,0.0,50.0,0.0,8.5,standby
2025-06-25T23:30:00,solar-inv-001,0.0,929.872,230.2,0.0,49.99,0.0,9.9,standby
2025-06-25T23:45:00,solar-inv-001,0.028,929.879,229.6,0.12,50.0,0.0,9.8,on
2025-06-26T00:00:00,solar-inv-001,0.0,929.879,233.0,0.0,49.996,0.0,10.2,standby
2025-06-26T00:15:00,solar-inv-001,0.0,929.879,227.3,0.0,49.982,0.0,11.6,standby
2025-06-26T00:30:00,solar-inv-001,0.021,929.885,227.2,0.09,49.985,0.0,10.6,on
2025-06-26T00:45:00,solar-inv-001,0.03,929.892,228.9,0.13,49.978,0.0,9.8,on
2025-06-26T01:00:00,solar-inv-001,0.0,929.892,234.4,0.0,50.007,0.0,10.1,standby
2025-06-26T01:15:00,solar-inv-001,0.0,929.892,228.5,0.0,49.99,0.0,10.5,standby
2025-06-26T01:30:00,solar-inv-001,0.013,929.895,226.6,0.06,50.006,0.0,11.0,on
2025-06-26T01:45:00,solar-inv-001,0.0,929.895,230.8,0.0,50.011,0.0,9.4,standby
2025-06-26T02:00:00,solar-inv-001,0.002,929.896,229.8,0.01,50.036,0.0,11.5,standby
2025-06-26T02:15:00,solar-inv-001,0.019,929.901,228.0,0.08,50.016,0.0,12.9,on
2025-06-26T02:30:00,solar-inv-001,0.015,929.904,228.4,0.07,50.025,0.0,10.8,on
2025-06-26T02:45:00,solar-inv-001,0.008,929.906,230.6,0.03,49.996,0.0,11.8,standby
2025-06-26T03:00:00,solar-inv-001,0.0,929.906,229.2,0.0,50.041,0.0,14.3,standby
2025-06-26T03:15:00,solar-inv-001,0.035,929.915,230.1,0.15,50.001,0.0,13.7,on
2025-06-26T03:30:00,solar-inv-001,0.015,929.919,230.8,0.06,49.978,0.0,13.7,on
2025-06-26T03:45:00,solar-inv-001,0.019,929.924,235.6,0.08,49.99,0.0,14.0,on
2025-06-26T04:00:00,solar-inv-001,0.0,929.924,232.9,0.0,50.005,0.0,14.7,standby
2025-06-26T04:15:00,solar-inv-001,0.001,929.924,230.2,0.0,50.006,0.0,16.2,standby
2025-06-26T04:30:00,solar-inv-001,0.015,929.928,232.0,0.06,50.031,0.0,15.9,on
2025-06-26T04:45:00,solar-inv-001,0.0,929.928,229.2,0.0,50.007,0.0,17.6,standby
2025-06-26T05:00:00,solar-inv-001,0.012,929.931,229.9,0.05,49.982,0.0,16.4,on
2025-06-26T05:15:00,solar-inv-001,0.0,929.931,228.6,0.0,49.995,0.0,19.1,standby
2025-06-26T05:30:00,solar-inv-001,0.0,929.931,229.4,0.0,50.015,0.0,18.5,standby
2025-06-26T05:45:00,solar-inv-001,0.02,929.936,232.7,0.09,49.973,7.7,18.3,on
2025-06-26T06:00:00,solar-inv-001,0.409,930.038,229.7,1.78,50.0,81.3,22.0,on
2025-06-26T06:15:00,solar-inv-001,0.791,930.236,232.3,3.41,49.997,160.8,25.1,on
2025-06-26T06:30:00,solar-inv-001,0.877,930.455,231.0,3.8,49.977,180.3,26.9,on
2025-06-26T06:45:00,solar-inv-001,1.465,930.821,230.0,6.37,49.995,288.0,30.4,on
2025-06-26T07:00:00,solar-inv-001,1.374,931.165,231.1,5.95,50.031,281.3,28.8,on
2025-06-26T07:15:00,solar-inv-001,1.73,931.597,230.3,7.51,50.0,345.4,32.5,on
2025-06-26T07:30:00,solar-inv-001,0.518,931.727,229.8,2.25,49.997,97.2,26.8,on
2025-06-26T07:45:00,solar-inv-001,2.581,932.372,232.4,11.11,50.004,509.5,40.1,on
2025-06-26T08:00:00,solar-inv-001,0.64,932.532,230.3,2.78,49.984,123.0,31.0,on
2025-06-26T08:15:00,solar-inv-001,2.716,933.211,230.3,11.79,49.956,545.2,42.9,on
2025-06-26T08:30:00,solar-inv-001,2.445,933.822,231.9,10.54,50.016,475.7,40.7,on
2025-06-26T08:45:00,solar-inv-001,3.056,934.586,234.8,13.02,50.007,605.5,43.8,on
2025-06-26T09:00:00,solar-inv-001,2.494,935.21,232.4,10.73,49.991,491.8,40.9,on
2025-06-26T09:15:00,solar-inv-001,0.791,935.407,226.4,3.49,50.013,158.2,31.5,on
2025-06-26T09:30:00,solar-inv-001,1.048,935.669,230.7,4.54,49.993,210.4,34.9,on
2025-06-26T09:45:00,solar-inv-001,4.528,936.801,227.3,19.92,50.006,889.3,53.8,on
2025-06-26T10:00:00,solar-inv-001,4.079,937.821,231.0,17.66,49.988,808.5,54.2,on
2025-06-26T10:15:00,solar-inv-001,4.999,939.071,229.2,21.81,50.01,994.3,57.7,on
2025-06-26T10:30:00,solar-inv-001,1.349,939.408,231.9,5.82,49.994,262.3,36.8,on
2025-06-26T10:45:00,solar-inv-001,4.301,940.483,226.8,18.96,49.998,845.6,55.9,on
2025-06-26T11:00:00,solar-inv-001,4.979,941.728,231.1,21.54,50.004,988.2,59.0,on
2025-06-26T11:15:00,solar-inv-001,3.871,942.696,233.3,16.59,49.989,771.5,53.0,on
2025-06-26T11:30:00,solar-inv-001,4.031,943.704,229.7,17.55,49.964,794.5,53.3,on
2025-06-26T11:45:00,solar-inv-001,4.893,944.927,229.4,21.33,49.997,972.5,57.5,on
2025-06-26T12:00:00,solar-inv-001,3.895,945.901,233.5,16.68,49.967,774.3,54.1,on
2025-06-26T12:15:00,solar-inv-001,3.498,946.775,230.4,15.18,49.98,693.5,49.4,on
2025-06-26T12:30:00,solar-inv-001,3.667,947.692,229.4,15.99,49.982,725.7,50.8,on
2025-06-26T12:45:00,solar-inv-001,4.856,948.906,231.0,21.02,49.995,961.0,60.2,on
2025-06-26T13:00:00,solar-inv-001,4.532,950.039,233.6,19.4,50.029,892.3,57.8,on
2025-06-26T13:15:00,solar-inv-001,4.676,951.208,232.9,20.08,49.973,930.2,56.9,on
2025-06-26T13:30:00,solar-inv-001,4.831,952.416,233.4,20.7,50.016,961.9,58.3,on
2025-06-26T13:45:00,solar-inv-001,4.604,953.567,229.5,20.06,49.998,912.5,55.8,on
2025-06-26T14:00:00,solar-inv-001,0.748,953.754,229.3,3.26,50.003,157.8,35.1,on
2025-06-26T14:15:00,solar-inv-001,5.264,955.07,231.7,22.72,49.975,1050.0,59.9,on
2025-06-26T14:30:00,solar-inv-001,4.217,956.124,230.7,18.28,50.016,838.6,51.4,on
2025-06-26T14:45:00,solar-inv-001,1.892,956.597,231.5,8.17,49.984,375.6,37.8,on
2025-06-26T15:00:00,solar-inv-001,3.047,957.359,230.6,13.21,50.003,604.3,45.9,on
2025-06-26T15:15:00,solar-inv-001,3.105,958.135,230.0,13.5,50.001,619.6,43.7,on
2025-06-26T15:30:00,solar-inv-001,2.722,958.815,230.1,11.83,49.992,546.0,41.3,on
2025-06-26T15:45:00,solar-inv-001,2.667,959.482,232.6,11.47,50.031,527.9,41.5,on
2025-06-26T16:00:00,solar-inv-001,3.42,960.337,229.3,14.91,50.006,676.6,46.5,on
2025-06-26T16:15:00,solar-inv-001,3.724,961.268,232.5,16.02,49.988,739.8,46.6,on
2025-06-26T16:30:00,solar-inv-001,2.449,961.88,231.5,10.58,49.999,487.7,39.0,on
2025-06-26T16:45:00,solar-inv-001,0.928,962.112,228.0,4.07,49.989,186.9,29.2,on
2025-06-26T17:00:00,solar-inv-001,1.899,962.587,225.9,8.41,50.008,377.1,35.1,on
2025-06-26T17:15:00,solar-inv-001,2.499,963.212,226.3,11.04,50.008,499.7,36.1,on
2025-06-26T17:30:00,solar-inv-001,1.525,963.593,228.3,6.68,50.0,310.0,31.8,on
2025-06-26T17:45:00,solar-inv-001,1.612,963.996,231.6,6.96,49.968,318.4,30.2,on
2025-06-26T18:00:00,solar-inv-001,1.673,964.414,232.1,7.21,50.02,337.1,29.6,on
2025-06-26T18:15:00,solar-inv-001,1.321,964.745,225.9,5.85,50.008,266.8,27.6,on
2025-06-26T18:30:00,solar-inv-001,0.164,964.786,230.1,0.71,50.022,29.4,19.6,on
2025-06-26T18:45:00,solar-inv-001,0.881,965.006,231.1,3.81,49.968,171.6,21.1,on
2025-06-26T19:00:00,solar-inv-001,0.576,965.15,232.9,2.47,49.998,115.4,21.1,on
2025-06-26T19:15:00,solar-inv-001,0.129,965.182,227.6,0.57,50.009,15.3,17.0,on
2025-06-26T19:30:00,solar-inv-001,0.011,965.185,226.0,0.05,50.011,0.0,15.9,on
2025-06-26T19:45:00,solar-inv-001,0.024,965.191,232.1,0.1,49.96,0.0,16.2,on
2025-06-26T20:00:00,solar-inv-001,0.0,965.191,228.5,0.0,50.025,0.0,15.2,standby
2025-06-26T20:15:00,solar-inv-001,0.028,965.198,231.2,0.12,50.004,0.0,15.4,on
2025-06-26T20:30:00,solar-inv-001,0.0,965.198,230.4,0.0,49.98,0.0,14.4,standby
2025-06-26T20:45:00,solar-inv-001,0.001,965.198,230.3,0.0,50.023,0.0,12.5,standby
2025-06-26T21:00:00,solar-inv-001,0.04,965.208,229.0,0.17,49.992,0.0,11.4,on
2025-06-26T21:15:00,solar-inv-001,0.005,965.209,231.5,0.02,49.976,0.0,10.2,standby
2025-06-26T21:30:00,solar-inv-001,0.012,965.212,232.8,0.05,50.025,0.0,9.0,on
2025-06-26T21:45:00,solar-inv-001,0.025,965.219,230.7,0.11,50.016,0.0,10.7,on
2025-06-26T22:00:00,solar-inv-001,0.0,965.219,226.6,0.0,49.993,0.0,9.7,standby
2025-06-26T22:15:00,solar-inv-001,0.0,965.219,230.8,0.0,49.975,0.0,12.4,standby
2025-06-26T22:30:00,solar-inv-001,0.0,965.219,229.5,0.0,50.026,0.0,9.8,standby
2025-06-26T22:45:00,solar-inv-001,0.0,965.219,229.6,0.0,49.987,0.0,9.7,standby
2025-06-26T23:00:00,solar-inv-001,0.0,965.219,229.1,0.0,50.034,0.0,10.2,standby
2025-06-26T23:15:00,solar-inv-001,0.018,965.223,232.4,0.08,50.023,0.0,9.2,on
2025-06-26T23:30:00,solar-inv-001,0.0,965.223,232.8,0.0,50.013,0.0,10.5,standby
2025-06-26T23:45:00,solar-inv-001,0.03,965.231,233.5,0.13,49.987,0.0,9.2,on
2025-06-27T00:00:00,solar-inv-001,0.0,965.231,229.3,0.0,50.014,0.0,9.4,standby
2025-06-27T00:15:00,solar-inv-001,0.05,965.243,227.2,0.22,50.011,0.0,10.7,on
2025-06-27T00:30:00,solar-inv-001,0.0,965.243,227.6,0.0,50.015,0.0,9.0,standby
2025-06-27T00:45:00,solar-inv-001,0.035,965.252,229.5,0.15,50.009,0.0,9.3,on
2025-06-27T01:00:00,solar-inv-001,0.018,965.256,226.3,0.08,50.025,0.0,10.3,on
2025-06-27T01:15:00,solar-inv-001,0.0,965.256,229.7,0.0,49.999,0.0,11.8,standby
2025-06-27T01:30:00,solar-inv-001,0.031,965.264,228.8,0.14,49.986,0.0,9.1,on
2025-06-27T01:45:00,solar-inv-001,0.0,965.264,230.1,0.0,50.01,0.0,10.2,standby
2025-06-27T02:00:00,solar-inv-001,0.022,965.27,229.1,0.1,50.006,0.0,10.7,on
2025-06-27T02:15:00,solar-inv-001,0.0,965.27,231.6,0.0,50.0,0.0,11.2,standby
2025-06-27T02:30:00,solar-inv-001,0.0,965.27,228.3,0.0,50.021,0.0,10.2,standby
2025-06-27T02:45:00,solar-inv-001,0.0,965.27,230.1,0.0,50.006,0.0,11.3,standby
2025-06-27T03:00:00,solar-inv-001,0.009,965.272,230.7,0.04,50.044,0.0,14.0,standby
2025-06-27T03:15:00,solar-inv-001,0.001,965.272,232.0,0.0,50.011,0.0,12.3,standby
2025-06-27T03:30:00,solar-inv-001,0.03,965.28,232.1,0.13,50.005,0.0,13.9,on
2025-06-27T03:45:00,solar-inv-001,0.009,965.282,230.9,0.04,50.001,0.0,14.1,standby
2025-06-27T04:00:00,solar-inv-001,0.0,965.282,234.9,0.0,49.983,0.0,15.4,standby
2025-06-27T04:15:00,solar-inv-001,0.0,965.282,231.8,0.0,49.994,0.0,16.5,standby
2025-06-27T04:30:00,solar-inv-001,0.005,965.283,232.0,0.02,49.981,0.0,15.6,standby
2025-06-27T04:45:00,solar-inv-001,0.0,965.283,229.6,0.0,49.995,0.0,16.8,standby
2025-06-27T05:00:00,solar-inv-001,0.0,965.283,230.5,0.0,49.988,0.0,15.5,standby
2025-06-27T05:15:00,solar-inv-001,0.0,965.283,231.7,0.0,50.025,0.0,18.9,standby
2025-06-27T05:30:00,solar-inv-001,0.023,965.289,229.6,0.1,50.006,0.0,18.7,on
2025-06-27T05:45:00,solar-inv-001,0.233,965.347,230.4,1.01,50.028,51.2,21.7,on
2025-06-27T06:00:00,solar-inv-001,0.543,965.483,230.9,2.35,50.003,114.0,26.3,on
2025-06-27T06:15:00,solar-inv-001,0.602,965.633,226.1,2.66,50.004,118.1,25.2,on
2025-06-27T06:30:00,solar-inv-001,0.471,965.751,225.4,2.09,49.978,91.7,24.5,on
2025-06-27T06:45:00,solar-inv-001,1.224,966.057,232.9,5.26,49.996,249.8,29.2,on
2025-06-27T07:00:00,solar-inv-001,1.553,966.445,230.2,6.75,49.997,316.6,32.7,on
2025-06-27T07:15:00,solar-inv-001,1.596,966.844,230.7,6.92,50.007,314.9,32.1,on
2025-06-27T07:30:00,solar-inv-001,0.851,967.057,225.9,3.77,50.001,165.9,28.5,on
2025-06-27T07:45:00,solar-inv-001,1.87,967.525,226.5,8.26,50.003,374.1,36.7,on
2025-06-27T08:00:00,solar-inv-001,2.721,968.205,230.7,11.79,49.997,538.1,38.7,on
2025-06-27T08:15:00,solar-inv-001,2.744,968.891,232.3,11.81,50.024,548.6,42.2,on
2025-06-27T08:30:00,solar-inv-001,3.186,969.687,231.4,13.77,49.995,628.6,46.2,on
2025-06-27T08:45:00,solar-inv-001,0.708,969.864,229.4,3.09,49.963,136.9,32.0,on
2025-06-27T09:00:00,solar-inv-001,3.95,970.852,230.8,17.11,49.973,782.1,49.9,on
2025-06-27T09:15:00,solar-inv-001,3.35,971.689,231.1,14.5,50.032,666.9,48.2,on
2025-06-27T09:30:00,solar-inv-001,3.039,972.449,229.5,13.24,50.006,605.6,46.5,on
2025-06-27T09:45:00,solar-inv-001,0.56,972.589,229.0,2.45,49.987,110.6,30.5,on
2025-06-27T10:00:00,solar-inv-001,2.989,973.336,233.4,12.81,50.023,587.2,44.9,on
2025-06-27T10:15:00,solar-inv-001,3.414,974.19,230.1,14.84,49.978,679.3,50.3,on
2025-06-27T10:30:00,solar-inv-001,4.267,975.257,230.8,18.49,49.96,845.3,54.5,on
2025-06-27T10:45:00,solar-inv-001,3.381,976.102,229.8,14.71,50.001,665.8,51.1,on
2025-06-27T11:00:00,solar-inv-001,5.118,977.381,231.5,22.11,50.02,1015.0,60.5,on
2025-06-27T11:15:00,solar-inv-001,5.306,978.708,230.5,23.02,50.018,1047.0,60.8,on
2025-06-27T11:30:00,solar-inv-001,4.757,979.897,229.0,20.77,49.973,943.8,57.1,on
2025-06-27T11:45:00,solar-inv-001,5.455,981.261,228.8,23.84,49.987,1082.3,62.0,on
2025-06-27T12:00:00,solar-inv-001,5.239,982.571,230.1,22.77,50.036,1038.1,62.2,on
2025-06-27T12:15:00,solar-inv-001,3.792,983.519,231.5,16.38,49.965,755.1,53.0,on
2025-06-27T12:30:00,solar-inv-001,5.582,984.914,229.6,24.31,49.983,1110.9,65.5,on
2025-06-27T12:45:00,solar-inv-001,4.673,986.082,227.8,20.51,49.985,923.0,55.4,on
2025-06-27T13:00:00,solar-inv-001,4.826,987.289,229.0,21.07,50.02,961.5,59.1,on
2025-06-27T13:15:00,solar-inv-001,4.197,988.338,228.9,18.34,49.998,834.8,55.3,on
2025-06-27T13:30:00,solar-inv-001,4.023,989.344,234.0,17.19,50.022,801.6,52.6,on
2025-06-27T13:45:00,solar-inv-001,4.126,990.375,227.9,18.1,49.987,816.4,53.9,on
2025-06-27T14:00:00,solar-inv-001,4.211,991.428,225.8,18.65,50.022,834.6,55.0,on
2025-06-27T14:15:00,solar-inv-001,3.825,992.384,231.9,16.49,49.985,762.2,52.8,on
2025-06-27T14:30:00,solar-inv-001,4.338,993.469,226.0,19.19,49.991,862.0,53.3,on
2025-06-27T14:45:00,solar-inv-001,4.654,994.632,232.6,20.01,49.985,921.1,55.2,on
2025-06-27T15:00:00,solar-inv-001,3.869,995.6,229.0,16.9,50.017,772.2,51.3,on
2025-06-27T15:15:00,solar-inv-001,3.333,996.433,224.7,14.83,50.013,656.9,46.3,on
2025-06-27T15:30:00,solar-inv-001,4.349,997.52,231.7,18.77,49.986,874.6,51.9,on
2025-06-27T15:45:00,solar-inv-001,3.591,998.418,230.7,15.57,50.027,708.5,46.7,on
2025-06-27T16:00:00,solar-inv-001,3.246,999.229,230.9,14.06,49.977,642.3,45.6,on
2025-06-27T16:15:00,solar-inv-001,2.395,999.828,232.5,10.3,49.996,476.1,40.4,on
2025-06-27T16:30:00,solar-inv-001,3.515,1000.707,234.0,15.02,49.997,695.1,44.6,on
2025-06-27T16:45:00,solar-inv-001,2.46,1001.322,232.1,10.6,50.003,488.7,39.3,on
2025-06-27T17:00:00,solar-inv-001,2.516,1001.951,228.8,11.0,50.015,506.3,38.8,on
2025-06-27T17:15:00,solar-inv-001,2.048,1002.463,226.5,9.04,50.008,403.9,35.4,on
2025-06-27T17:30:00,solar-inv-001,0.825,1002.669,229.8,3.59,49.991,160.6,26.2,on
2025-06-27T17:45:00,solar-inv-001,2.067,1003.186,230.3,8.98,50.007,412.5,33.7,on
2025-06-27T18:00:00,solar-inv-001,1.22,1003.491,232.5,5.25,49.984,244.0,26.7,on
2025-06-27T18:15:00,solar-inv-001,0.195,1003.54,227.9,0.86,49.999,39.6,19.6,on
2025-06-27T18:30:00,solar-inv-001,1.075,1003.808,229.6,4.68,50.017,216.3,24.4,on
2025-06-27T18:45:00,solar-inv-001,0.878,1004.028,232.1,3.78,49.971,176.3,22.1,on
2025-06-27T19:00:00,solar-inv-001,0.539,1004.163,227.4,2.37,49.994,108.4,19.7,on
2025-06-27T19:15:00,solar-inv-001,0.289,1004.235,231.9,1.25,50.0,59.0,19.4,on
2025-06-27T19:30:00,solar-inv-001,0.0,1004.235,230.1,0.0,50.014,0.0,15.9,standby
2025-06-27T19:45:00,solar-inv-001,0.0,1004.235,227.9,0.0,50.006,0.0,14.6,standby
2025-06-27T20:00:00,solar-inv-001,0.0,1004.235,231.6,0.0,49.968,0.0,15.1,standby
2025-06-27T20:15:00,solar-inv-001,0.007,1004.237,229.5,0.03,50.0,0.0,15.2,standby
2025-06-27T20:30:00,solar-inv-001,0.0,1004.237,235.1,0.0,49.988,0.0,14.0,standby
2025-06-27T20:45:00,solar-inv-001,0.017,1004.241,227.7,0.07,49.97,0.0,12.3,on
2025-06-27T21:00:00,solar-inv-001,0.032,1004.249,225.4,0.14,49.978,0.0,14.2,on
2025-06-27T21:15:00,solar-inv-001,0.038,1004.258,232.4,0.16,50.026,0.0,13.3,on
2025-06-27T21:30:00,solar-inv-001,0.008,1004.26,230.3,0.03,50.02,0.0,11.6,standby
2025-06-27T21:45:00,solar-inv-001,0.0,1004.26,233.8,0.0,49.992,0.0,13.9,standby
2025-06-27T22:00:00,solar-inv-001,0.002,1004.261,231.7,0.01,49.986,0.0,11.2,standby
2025-06-27T22:15:00,solar-inv-001,0.005,1004.262,230.4,0.02,49.98,0.0,9.6,standby
2025-06-27T22:30:00,solar-inv-001,0.046,1004.274,228.6,0.2,50.011,0.0,11.9,on
2025-06-27T22:45:00,solar-inv-001,0.04,1004.284,228.5,0.18,50.003,0.0,12.3,on
2025-06-27T23:00:00,solar-inv-001,0.011,1004.286,233.0,0.05,50.008,0.0,10.5,on
2025-06-27T23:15:00,solar-inv-001,0.005,1004.288,228.9,0.02,50.016,0.0,11.0,standby
2025-06-27T23:30:00,solar-inv-001,0.002,1004.288,226.8,0.01,50.027,0.0,12.0,standby
2025-06-27T23:45:00,solar-inv-001,0.0,1004.288,230.3,0.0,50.021,0.0,8.7,standby
2025-06-28T00:00:00,solar-inv-001,0.0,1004.288,230.0,0.0,49.993,0.0,10.0,standby
2025-06-28T00:15:00,solar-inv-001,0.004,1004.289,230.5,0.02,50.006,0.0,10.5,standby
2025-06-28T00:30:00,solar-inv-001,0.024,1004.295,227.1,0.11,49.986,0.0,9.7,on
2025-06-28T00:45:00,solar-inv-001,0.0,1004.295,231.2,0.0,50.012,0.0,10.7,standby
